entry_time,exit_time,entry_price,exit_price,side,quantity,position_value,stop_loss,take_profit,pnl_pct,pnl_usd,result,symbol,timeframe,strategy_name,signal_id,pattern_type,commission,slippage,bars_held,metadata
2022-01-22T04:00:00+00:00,2022-01-24T08:00:00+00:00,36853.63761,33501.85212285714,LONG,0.02291985670086219,844.6800929267052,33518.61142857143,40151.828571428574,-9.294856585428006,-78.51180324319726,LOSS,BTCUSDT,4h,QML_ATR_v2.0.0,3ebfcdb0,QML_BULLISH,0.1,0.0,,"{'head_price': np.float64(35440.45), 'head_time': '2022-01-21 20:00:00+00:00', 'head_bar_index': 2296, 'left_shoulder_price': np.float64(39071.13), 'left_shoulder_time': '2022-01-21 16:00:00+00:00', 'right_shoulder_price': np.float64(36835.22), 'right_shoulder_time': '2022-01-22 00:00:00+00:00', 'head_depth_atr': np.float64(2.8337551764047384), 'shoulder_diff_pct': np.float64(5.72), 'detector_version': '2.0.0', 'detection_method': 'atr_directional_change', 'exit_reason': 'stop_loss'}"
2022-01-24T16:00:00+00:00,2022-01-26T12:00:00+00:00,32900.711415,38487.35155875,SHORT,0.025434979263726832,836.8289126023856,38468.1175,27366.222499999996,-17.180301955425065,-143.76973403538994,LOSS,BTCUSDT,4h,QML_ATR_v2.0.0,7b352eb4,QML_BEARISH,0.1,0.0,,"{'head_price': np.float64(36499.0), 'head_time': '2022-01-23 20:00:00+00:00', 'head_bar_index': 2308, 'left_shoulder_price': np.float64(34601.01), 'left_shoulder_time': '2022-01-23 16:00:00+00:00', 'right_shoulder_price': np.float64(32917.17), 'right_shoulder_time': '2022-01-24 12:00:00+00:00', 'head_depth_atr': np.float64(1.4458177330707775), 'shoulder_diff_pct': np.float64(4.87), 'detector_version': '2.0.0', 'detection_method': 'atr_directional_change', 'exit_reason': 'stop_loss'}"
2022-01-26T20:00:00+00:00,2022-02-07T12:00:00+00:00,38939.439990000006,43854.457873392865,LONG,0.021121308868593373,822.4519391988466,33963.56392857143,43876.39607142858,12.422209987239361,102.16670693140291,WIN,BTCUSDT,4h,QML_ATR_v2.0.0,6ab180c4,QML_BULLISH,0.1,0.0,,"{'head_price': np.float64(35701.0), 'head_time': '2022-01-25 04:00:00+00:00', 'head_bar_index': 2316, 'left_shoulder_price': np.float64(37550.0), 'left_shoulder_time': '2022-01-24 20:00:00+00:00', 'right_shoulder_price': np.float64(38919.98), 'right_shoulder_time': '2022-01-26 16:00:00+00:00', 'head_depth_atr': np.float64(1.5963177267981699), 'shoulder_diff_pct': np.float64(3.65), 'detector_version': '2.0.0', 'detection_method': 'atr_directional_change', 'exit_reason': 'take_profit'}"
2022-02-07T20:00:00+00:00,2022-02-17T16:00:00+00:00,44522.75025,41104.19726303571,LONG,0.018702092867499506,832.6686098919869,41124.75964285714,47876.24035714286,-7.878216120452454,-65.59943265445787,LOSS,BTCUSDT,4h,QML_ATR_v2.0.0,540bbb65,QML_BULLISH,0.1,0.0,,"{'head_price': np.float64(42234.09), 'head_time': '2022-02-07 08:00:00+00:00', 'head_bar_index': 2395, 'left_shoulder_price': np.float64(43000.0), 'left_shoulder_time': '2022-02-07 04:00:00+00:00', 'right_shoulder_price': np.float64(44500.5), 'right_shoulder_time': '2022-02-07 16:00:00+00:00', 'head_depth_atr': np.float64(1.0356382953036387), 'shoulder_diff_pct': np.float64(3.49), 'detector_version': '2.0.0', 'detection_method': 'atr_directional_change', 'exit_reason': 'stop_loss'}"
2022-02-18T00:00:00+00:00,2022-02-24T04:00:00+00:00,40053.173395,34501.12980107142,SHORT,0.020625298736745477,826.108666626541,45662.53214285715,34483.88785714285,13.661682167290294,112.86034039095779,WIN,BTCUSDT,4h,QML_ATR_v2.0.0,346df57c,QML_BEARISH,0.1,0.0,,"{'head_price': np.float64(44376.58), 'head_time': '2022-02-16 20:00:00+00:00', 'head_bar_index': 2452, 'left_shoulder_price': np.float64(43307.0), 'left_shoulder_time': '2022-02-16 12:00:00+00:00', 'right_shoulder_price': np.float64(40073.21), 'right_shoulder_time': '2022-02-17 20:00:00+00:00', 'head_depth_atr': np.float64(1.2476125250162058), 'shoulder_diff_pct': np.float64(7.47), 'detector_version': '2.0.0', 'detection_method': 'atr_directional_change', 'exit_reason': 'take_profit'}"
2022-02-24T08:00:00+00:00,2022-02-28T12:00:00+00:00,34305.11886,40820.901679285715,SHORT,0.024410196743030226,837.3947006656368,40800.50142857143,27844.05857142857,-19.193616800678566,-160.72632995495164,LOSS,BTCUSDT,4h,QML_ATR_v2.0.0,29023381,QML_BEARISH,0.1,0.0,,"{'head_price': np.float64(39249.93), 'head_time': '2022-02-23 12:00:00+00:00', 'head_bar_index': 2492, 'left_shoulder_price': np.float64(36350.0), 'left_shoulder_time': '2022-02-22 00:00:00+00:00', 'right_shoulder_price': np.float64(34322.28), 'right_shoulder_time': '2022-02-24 04:00:00+00:00', 'head_depth_atr': np.float64(2.8053496406854603), 'shoulder_diff_pct': np.float64(5.58), 'detector_version': '2.0.0', 'detection_method': 'atr_directional_change', 'exit_reason': 'stop_loss'}"
2022-03-01T16:00:00+00:00,2022-03-04T12:00:00+00:00,44971.4745,40758.56909214286,LONG,0.018263178532652777,821.3220676701417,40778.95857142858,49119.04142857142,-9.567950361194262,-78.5836877402135,LOSS,BTCUSDT,4h,QML_ATR_v2.0.0,fa46cc01,QML_BULLISH,0.1,0.0,,"{'head_price': np.float64(42809.98), 'head_time': '2022-03-01 08:00:00+00:00', 'head_bar_index': 2527, 'left_shoulder_price': np.float64(44225.84), 'left_shoulder_time': '2022-02-28 20:00:00+00:00', 'right_shoulder_price': np.float64(44949.0), 'right_shoulder_time': '2022-03-01 12:00:00+00:00', 'head_depth_atr': np.float64(1.045675821103381), 'shoulder_diff_pct': np.float64(1.64), 'detector_version': '2.0.0', 'detection_method': 'atr_directional_change', 'exit_reason': 'stop_loss'}"
2022-03-06T12:00:00+00:00,2022-03-09T00:00:00+00:00,38069.525714999996,40937.75650607143,SHORT,0.021367844322147746,813.4636988961203,40917.29785714286,35259.84214285714,-7.734191028656048,-62.91483642139738,LOSS,BTCUSDT,4h,QML_ATR_v2.0.0,e863ab80,QML_BEARISH,0.1,0.0,,"{'head_price': np.float64(39693.87), 'head_time': '2022-03-06 00:00:00+00:00', 'head_bar_index': 2555, 'left_shoulder_price': np.float64(38407.59), 'left_shoulder_time': '2022-03-05 04:00:00+00:00', 'right_shoulder_price': np.float64(38088.57), 'right_shoulder_time': '2022-03-06 08:00:00+00:00', 'head_depth_atr': np.float64(1.5770607058971962), 'shoulder_diff_pct': np.float64(0.83), 'detector_version': '2.0.0', 'detection_method': 'atr_directional_change', 'exit_reason': 'stop_loss'}"
2022-03-10T00:00:00+00:00,2022-05-06T12:00:00+00:00,42615.35703,35548.17916178571,LONG,0.01894087651749003,807.1722152539805,35565.96214285714,49622.157857142854,-16.783641111440645,-135.47288775949326,LOSS,BTCUSDT,4h,QML_ATR_v2.0.0,8545406a,QML_BULLISH,0.1,0.0,,"{'head_price': np.float64(37155.0), 'head_time': '2022-03-07 20:00:00+00:00', 'head_bar_index': 2566, 'left_shoulder_price': np.float64(39547.57), 'left_shoulder_time': '2022-03-07 16:00:00+00:00', 'right_shoulder_price': np.float64(42594.06), 'right_shoulder_time': '2022-03-09 12:00:00+00:00', 'head_depth_atr': np.float64(2.2585081808264045), 'shoulder_diff_pct': np.float64(7.7), 'detector_version': '2.0.0', 'detection_method': 'atr_directional_change', 'exit_reason': 'stop_loss'}"
2022-05-06T16:00:00+00:00,2022-05-09T12:00:00+00:00,35240.371,32561.79454660715,SHORT,0.022520334036155047,793.6249264780313,37970.47821428571,32545.521785714292,7.400874728001157,58.735186618830376,WIN,BTCUSDT,4h,QML_ATR_v2.0.0,a6f9d839,QML_BEARISH,0.1,0.0,,"{'head_price': np.float64(36675.63), 'head_time': '2022-05-06 00:00:00+00:00', 'head_bar_index': 2921, 'left_shoulder_price': np.float64(35571.9), 'left_shoulder_time': '2022-05-05 16:00:00+00:00', 'right_shoulder_price': np.float64(35258.0), 'right_shoulder_time': '2022-05-06 12:00:00+00:00', 'head_depth_atr': np.float64(1.2786016011253354), 'shoulder_diff_pct': np.float64(0.88), 'detector_version': '2.0.0', 'detection_method': 'atr_directional_change', 'exit_reason': 'take_profit'}"
2022-05-11T00:00:00+00:00,2022-06-13T00:00:00+00:00,30132.70611,25716.521835,SHORT,0.02653258032057693,799.4984451399142,34591.89,25703.67,14.455783847884879,115.57376709662647,WIN,BTCUSDT,4h,QML_ATR_v2.0.0,57a95fee,QML_BEARISH,0.1,0.0,,"{'head_price': np.float64(32658.99), 'head_time': '2022-05-10 04:00:00+00:00', 'head_bar_index': 2946, 'left_shoulder_price': np.float64(29730.4), 'left_shoulder_time': '2022-05-10 00:00:00+00:00', 'right_shoulder_price': np.float64(30147.78), 'right_shoulder_time': '2022-05-10 20:00:00+00:00', 'head_depth_atr': np.float64(2.27269129287599), 'shoulder_diff_pct': np.float64(1.4), 'detector_version': '2.0.0', 'detection_method': 'atr_directional_change', 'exit_reason': 'take_profit'}"
2022-06-14T04:00:00+00:00,2023-03-14T12:00:00+00:00,20835.577,26239.086558214283,SHORT,0.03892648722181185,811.0558218495769,26225.97357142857,15466.02642857143,-26.13405288566898,-211.9617574144656,LOSS,BTCUSDT,4h,QML_ATR_v2.0.0,9dab4fea,QML_BEARISH,0.1,0.0,,"{'head_price': np.float64(24204.55), 'head_time': '2022-06-13 16:00:00+00:00', 'head_bar_index': 3153, 'left_shoulder_price': np.float64(22600.0), 'left_shoulder_time': '2022-06-13 12:00:00+00:00', 'right_shoulder_price': np.float64(20846.0), 'right_shoulder_time': '2022-06-14 00:00:00+00:00', 'head_depth_atr': np.float64(1.190658422123305), 'shoulder_diff_pct': np.float64(7.76), 'detector_version': '2.0.0', 'detection_method': 'atr_directional_change', 'exit_reason': 'stop_loss'}"
2023-03-14T16:00:00+00:00,2023-04-11T16:00:00+00:00,26400.063435,30447.67747410714,LONG,0.029918854098697746,789.8596461081303,22310.831071428573,30462.908928571425,15.131834520295115,119.52025459167089,WIN,BTCUSDT,4h,QML_ATR_v2.0.0,90a6dbc2,QML_BULLISH,0.1,0.0,,"{'head_price': np.float64(23755.0), 'head_time': '2023-03-13 16:00:00+00:00', 'head_bar_index': 4791, 'left_shoulder_price': np.float64(24500.0), 'left_shoulder_time': '2023-03-13 12:00:00+00:00', 'right_shoulder_price': np.float64(26386.87), 'right_shoulder_time': '2023-03-14 12:00:00+00:00', 'head_depth_atr': np.float64(0.7738014424014998), 'shoulder_diff_pct': np.float64(7.7), 'detector_version': '2.0.0', 'detection_method': 'atr_directional_change', 'exit_reason': 'take_profit'}"
2023-04-11T20:00:00+00:00,2023-04-18T00:00:00+00:00,30565.275,29155.41071642857,LONG,0.02623276484727513,801.8116715672974,29169.995714285713,31930.004285714287,-4.812634054728547,-38.588261560635964,LOSS,BTCUSDT,4h,QML_ATR_v2.0.0,05ea48d8,QML_BULLISH,0.1,0.0,,"{'head_price': np.float64(29800.0), 'head_time': '2023-04-11 04:00:00+00:00', 'head_bar_index': 4962, 'left_shoulder_price': np.float64(30430.0), 'left_shoulder_time': '2023-04-11 00:00:00+00:00', 'right_shoulder_price': np.float64(30550.0), 'right_shoulder_time': '2023-04-11 16:00:00+00:00', 'head_depth_atr': np.float64(1.4999897959877813), 'shoulder_diff_pct': np.float64(0.39), 'detector_version': '2.0.0', 'detection_method': 'atr_directional_change', 'exit_reason': 'stop_loss'}"
2023-04-18T00:00:00+00:00,2023-04-18T08:00:00+00:00,29594.960085,30309.032902499996,LONG,0.026962457226481298,797.9528454112337,28836.145,30324.194999999996,2.212818991642836,17.657252107614177,WIN,BTCUSDT,4h,QML_ATR_v2.0.0,cdcd8f35,QML_BULLISH,0.1,0.0,,"{'head_price': np.float64(29240.65), 'head_time': '2023-04-17 12:00:00+00:00', 'head_bar_index': 5000, 'left_shoulder_price': np.float64(30007.56), 'left_shoulder_time': '2023-04-17 04:00:00+00:00', 'right_shoulder_price': np.float64(29580.17), 'right_shoulder_time': '2023-04-17 16:00:00+00:00', 'head_depth_atr': np.float64(2.8438832647309633), 'shoulder_diff_pct': np.float64(1.42), 'detector_version': '2.0.0', 'detection_method': 'atr_directional_change', 'exit_reason': 'take_profit'}"
2023-04-18T16:00:00+00:00,2023-04-19T20:00:00+00:00,30500.2425,28554.422789285712,LONG,0.026220072532931345,799.7185706219952,28568.70714285714,32401.29285714286,-6.579686032707078,-52.618971092180104,LOSS,BTCUSDT,4h,QML_ATR_v2.0.0,3cb8c783,QML_BULLISH,0.1,0.0,,"{'head_price': np.float64(29096.78), 'head_time': '2023-04-18 00:00:00+00:00', 'head_bar_index': 5003, 'left_shoulder_price': np.float64(29580.17), 'left_shoulder_time': '2023-04-17 16:00:00+00:00', 'right_shoulder_price': np.float64(30485.0), 'right_shoulder_time': '2023-04-18 12:00:00+00:00', 'head_depth_atr': np.float64(1.3730775785808749), 'shoulder_diff_pct': np.float64(3.06), 'detector_version': '2.0.0', 'detection_method': 'atr_directional_change', 'exit_reason': 'stop_loss'}"
2023-04-20T00:00:00+00:00,2023-05-10T16:00:00+00:00,28505.74,26882.836129285715,SHORT,0.027870059627035718,794.4566735127772,30170.59857142857,26869.40142857143,5.493252905254472,43.64151429872867,WIN,BTCUSDT,4h,QML_ATR_v2.0.0,5caf8ad3,QML_BEARISH,0.1,0.0,,"{'head_price': np.float64(29500.0), 'head_time': '2023-04-19 12:00:00+00:00', 'head_bar_index': 5012, 'left_shoulder_price': np.float64(29000.0), 'left_shoulder_time': '2023-04-19 08:00:00+00:00', 'right_shoulder_price': np.float64(28520.0), 'right_shoulder_time': '2023-04-19 20:00:00+00:00', 'head_depth_atr': np.float64(1.1184038140765504), 'shoulder_diff_pct': np.float64(1.66), 'detector_version': '2.0.0', 'detection_method': 'atr_directional_change', 'exit_reason': 'take_profit'}"
2023-05-10T16:00:00+00:00,2023-05-11T16:00:00+00:00,28345.58571,26808.44085982143,LONG,0.02818148946066178,798.8208249426501,26821.851785714287,29840.98821428571,-5.622872068705512,-44.916673044703224,LOSS,BTCUSDT,4h,QML_ATR_v2.0.0,53dc846b,QML_BULLISH,0.1,0.0,,"{'head_price': np.float64(27474.91), 'head_time': '2023-05-10 08:00:00+00:00', 'head_bar_index': 5137, 'left_shoulder_price': np.float64(27849.94), 'left_shoulder_time': '2023-05-10 00:00:00+00:00', 'right_shoulder_price': np.float64(28331.42), 'right_shoulder_time': '2023-05-10 12:00:00+00:00', 'head_depth_atr': np.float64(0.8614010017702399), 'shoulder_diff_pct': np.float64(1.73), 'detector_version': '2.0.0', 'detection_method': 'atr_directional_change', 'exit_reason': 'stop_loss'}"
2023-05-12T20:00:00+00:00,2023-06-21T00:00:00+00:00,25798.55427,28778.64677517857,SHORT,0.030789677178223514,794.3291576381798,28764.264642857142,22858.655357142856,-11.751393438522982,-93.34474451096794,LOSS,BTCUSDT,4h,QML_ATR_v2.0.0,d5f32128,QML_BEARISH,0.1,0.0,,"{'head_price': np.float64(27982.23), 'head_time': '2023-05-10 20:00:00+00:00', 'head_bar_index': 5140, 'left_shoulder_price': np.float64(26777.0), 'left_shoulder_time': '2023-05-10 16:00:00+00:00', 'right_shoulder_price': np.float64(25811.46), 'right_shoulder_time': '2023-05-12 16:00:00+00:00', 'head_depth_atr': np.float64(2.3117198406902864), 'shoulder_diff_pct': np.float64(3.61), 'detector_version': '2.0.0', 'detection_method': 'atr_directional_change', 'exit_reason': 'stop_loss'}"
2023-06-22T08:00:00+00:00,2023-07-24T12:00:00+00:00,30515.25,28913.58062053571,LONG,0.025724668262166718,784.994683187083,28928.04464285714,32071.95535714286,-5.448750639317354,-42.77240281876342,LOSS,BTCUSDT,4h,QML_ATR_v2.0.0,02e4a59f,QML_BULLISH,0.1,0.0,,"{'head_price': np.float64(29800.0), 'head_time': '2023-06-21 20:00:00+00:00', 'head_bar_index': 5392, 'left_shoulder_price': np.float64(30800.0), 'left_shoulder_time': '2023-06-21 16:00:00+00:00', 'right_shoulder_price': np.float64(30500.0), 'right_shoulder_time': '2023-06-22 00:00:00+00:00', 'head_depth_atr': np.float64(1.7202715571529505), 'shoulder_diff_pct': np.float64(0.97), 'detector_version': '2.0.0', 'detection_method': 'atr_directional_change', 'exit_reason': 'stop_loss'}"
2023-07-24T16:00:00+00:00,2023-08-17T20:00:00+00:00,28847.46905,27005.17298142857,SHORT,0.027063637421779526,780.7174429052067,30732.12285714286,26991.677142857145,6.186335194183795,48.297797937576576,WIN,BTCUSDT,4h,QML_ATR_v2.0.0,8e332ec4,QML_BEARISH,0.1,0.0,,"{'head_price': np.float64(30350.0), 'head_time': '2023-07-23 16:00:00+00:00', 'head_bar_index': 5583, 'left_shoulder_price': np.float64(29625.1), 'left_shoulder_time': '2023-07-22 20:00:00+00:00', 'right_shoulder_price': np.float64(28861.9), 'right_shoulder_time': '2023-07-24 12:00:00+00:00', 'head_depth_atr': np.float64(2.84555079518181), 'shoulder_diff_pct': np.float64(2.58), 'detector_version': '2.0.0', 'detection_method': 'atr_directional_change', 'exit_reason': 'take_profit'}"
2023-08-18T20:00:00+00:00,2023-08-29T12:00:00+00:00,25606.1905,27694.447089107143,SHORT,0.030678019938145985,785.5472226989643,27680.606785714284,23557.393214285716,-8.355280220644858,-65.63467172199158,LOSS,BTCUSDT,4h,QML_ATR_v2.0.0,9e819bf5,QML_BEARISH,0.1,0.0,,"{'head_price': np.float64(26832.6), 'head_time': '2023-08-18 00:00:00+00:00', 'head_bar_index': 5735, 'left_shoulder_price': np.float64(25166.0), 'left_shoulder_time': '2023-08-17 20:00:00+00:00', 'right_shoulder_price': np.float64(25619.0), 'right_shoulder_time': '2023-08-18 16:00:00+00:00', 'head_depth_atr': np.float64(2.9479716932858064), 'shoulder_diff_pct': np.float64(1.8), 'detector_version': '2.0.0', 'detection_method': 'atr_directional_change', 'exit_reason': 'stop_loss'}"
2023-08-29T12:00:00+00:00,2023-08-29T16:00:00+00:00,25909.039,26617.681832678572,SHORT,0.03006609992469289,778.9837555267652,26604.379642857144,25239.620357142856,-2.9351181673645703,-22.864093729284896,LOSS,BTCUSDT,4h,QML_ATR_v2.0.0,7c0627d2,QML_BEARISH,0.1,0.0,,"{'head_price': np.float64(26206.24), 'head_time': '2023-08-29 00:00:00+00:00', 'head_bar_index': 5801, 'left_shoulder_price': np.float64(25918.0), 'left_shoulder_time': '2023-08-28 16:00:00+00:00', 'right_shoulder_price': np.float64(25922.0), 'right_shoulder_time': '2023-08-29 08:00:00+00:00', 'head_depth_atr': np.float64(1.0859506400751386), 'shoulder_diff_pct': np.float64(0.02), 'detector_version': '2.0.0', 'detection_method': 'atr_directional_change', 'exit_reason': 'stop_loss'}"
2023-08-29T20:00:00+00:00,2023-09-01T16:00:00+00:00,28156.921424999997,25409.10552035714,LONG,0.027584597564143568,776.6973461538367,25421.816428571427,30863.88357142857,-9.958935869328107,-77.35079060223393,LOSS,BTCUSDT,4h,QML_ATR_v2.0.0,c86e87f9,QML_BULLISH,0.1,0.0,,"{'head_price': np.float64(25922.0), 'head_time': '2023-08-29 08:00:00+00:00', 'head_bar_index': 5803, 'left_shoulder_price': np.float64(26206.24), 'left_shoulder_time': '2023-08-29 00:00:00+00:00', 'right_shoulder_price': np.float64(28142.85), 'right_shoulder_time': '2023-08-29 16:00:00+00:00', 'head_depth_atr': np.float64(0.8524070448421113), 'shoulder_diff_pct': np.float64(7.39), 'detector_version': '2.0.0', 'detection_method': 'atr_directional_change', 'exit_reason': 'stop_loss'}"
2023-09-01T20:00:00+00:00,2023-09-14T12:00:00+00:00,25321.083125,26707.905136071426,SHORT,0.030368458698925155,768.9622670936133,26694.557857142856,23972.942142857144,-5.676945848742893,-43.65357150017011,LOSS,BTCUSDT,4h,QML_ATR_v2.0.0,d803b47c,QML_BEARISH,0.1,0.0,,"{'head_price': np.float64(26156.0), 'head_time': '2023-09-01 12:00:00+00:00', 'head_bar_index': 5822, 'left_shoulder_price': np.float64(25655.01), 'left_shoulder_time': '2023-08-31 20:00:00+00:00', 'right_shoulder_price': np.float64(25333.75), 'right_shoulder_time': '2023-09-01 16:00:00+00:00', 'head_depth_atr': np.float64(1.3953654004543934), 'shoulder_diff_pct': np.float64(1.25), 'detector_version': '2.0.0', 'detection_method': 'atr_directional_change', 'exit_reason': 'stop_loss'}"
2023-09-14T20:00:00+00:00,2023-10-02T08:00:00+00:00,26873.920245,28444.53204785715,LONG,0.028451260663611314,764.5969099435963,25262.21857142857,28458.761428571433,5.644371749779848,43.15669198454601,WIN,BTCUSDT,4h,QML_ATR_v2.0.0,7f4dae8b,QML_BULLISH,0.1,0.0,,"{'head_price': np.float64(25764.17), 'head_time': '2023-09-13 00:00:00+00:00', 'head_bar_index': 5891, 'left_shoulder_price': np.float64(26567.0), 'left_shoulder_time': '2023-09-12 16:00:00+00:00', 'right_shoulder_price': np.float64(26860.49), 'right_shoulder_time': '2023-09-14 16:00:00+00:00', 'head_depth_atr': np.float64(2.3991265518006912), 'shoulder_diff_pct': np.float64(1.1), 'detector_version': '2.0.0', 'detection_method': 'atr_directional_change', 'exit_reason': 'take_profit'}"
2023-10-02T16:00:00+00:00,2023-10-11T16:00:00+00:00,28594.29,26546.301280892854,LONG,0.026890423897290367,768.912579142051,26559.58107142857,30600.41892857143,-7.362229658813512,-56.609109951944,LOSS,BTCUSDT,4h,QML_ATR_v2.0.0,7c675392,QML_BULLISH,0.1,0.0,,"{'head_price': np.float64(27033.1), 'head_time': '2023-10-01 20:00:00+00:00', 'head_bar_index': 6004, 'left_shoulder_price': np.float64(27289.08), 'left_shoulder_time': '2023-10-01 08:00:00+00:00', 'right_shoulder_price': np.float64(28580.0), 'right_shoulder_time': '2023-10-02 12:00:00+00:00', 'head_depth_atr': np.float64(0.8108862747227739), 'shoulder_diff_pct': np.float64(4.73), 'detector_version': '2.0.0', 'detection_method': 'atr_directional_change', 'exit_reason': 'stop_loss'}"
2023-10-11T20:00:00+00:00,2023-10-16T04:00:00+00:00,26525.39067,27749.111550535712,SHORT,0.028774379900466003,763.2516681468564,27735.243928571428,25342.07607142857,-4.813394372810236,-36.738312844961044,LOSS,BTCUSDT,4h,QML_ATR_v2.0.0,f3ef3f45,QML_BEARISH,0.1,0.0,,"{'head_price': np.float64(27332.0), 'head_time': '2023-10-11 08:00:00+00:00', 'head_bar_index': 6061, 'left_shoulder_price': np.float64(26964.89), 'left_shoulder_time': '2023-10-11 04:00:00+00:00', 'right_shoulder_price': np.float64(26538.66), 'right_shoulder_time': '2023-10-11 16:00:00+00:00', 'head_depth_atr': np.float64(1.3655878265813945), 'shoulder_diff_pct': np.float64(1.58), 'detector_version': '2.0.0', 'detection_method': 'atr_directional_change', 'exit_reason': 'stop_loss'}"
2023-10-16T04:00:00+00:00,2023-10-16T08:00:00+00:00,27099.10367,27560.04599357143,SHORT,0.0280296295446572,759.5778368623604,27546.27285714286,26679.04714285714,-1.9009504416993552,-14.439198244885446,LOSS,BTCUSDT,4h,QML_ATR_v2.0.0,cdbb3259,QML_BEARISH,0.1,0.0,,"{'head_price': np.float64(27293.33), 'head_time': '2023-10-15 20:00:00+00:00', 'head_bar_index': 6088, 'left_shoulder_price': np.float64(26789.0), 'left_shoulder_time': '2023-10-14 20:00:00+00:00', 'right_shoulder_price': np.float64(27112.66), 'right_shoulder_time': '2023-10-16 00:00:00+00:00', 'head_depth_atr': np.float64(2.990774313791937), 'shoulder_diff_pct': np.float64(1.21), 'detector_version': '2.0.0', 'detection_method': 'atr_directional_change', 'exit_reason': 'stop_loss'}"
2023-10-16T08:00:00+00:00,2023-10-16T12:00:00+00:00,27993.99,29098.228964464284,LONG,0.027082024285851065,758.1339170378719,26847.214642857143,29112.785357142857,3.744557258412547,28.38875861892899,WIN,BTCUSDT,4h,QML_ATR_v2.0.0,33c3dc6b,QML_BULLISH,0.1,0.0,,"{'head_price': np.float64(27112.66), 'head_time': '2023-10-16 00:00:00+00:00', 'head_bar_index': 6089, 'left_shoulder_price': np.float64(27293.33), 'left_shoulder_time': '2023-10-15 20:00:00+00:00', 'right_shoulder_price': np.float64(27980.0), 'right_shoulder_time': '2023-10-16 04:00:00+00:00', 'head_depth_atr': np.float64(1.0209445850437422), 'shoulder_diff_pct': np.float64(2.52), 'detector_version': '2.0.0', 'detection_method': 'atr_directional_change', 'exit_reason': 'take_profit'}"
2023-10-16T12:00:00+00:00,2023-10-16T16:00:00+00:00,27627.89914,28494.689510357144,SHORT,0.027543635838673645,760.9727928997648,28480.449285714287,26802.990714285716,-3.337373442565503,-25.396503895385734,LOSS,BTCUSDT,4h,QML_ATR_v2.0.0,eed75d6b,QML_BEARISH,0.1,0.0,,"{'head_price': np.float64(27980.0), 'head_time': '2023-10-16 04:00:00+00:00', 'head_bar_index': 6090, 'left_shoulder_price': np.float64(27112.66), 'left_shoulder_time': '2023-10-16 00:00:00+00:00', 'right_shoulder_price': np.float64(27641.72), 'right_shoulder_time': '2023-10-16 08:00:00+00:00', 'head_depth_atr': np.float64(2.599683998235869), 'shoulder_diff_pct': np.float64(1.95), 'detector_version': '2.0.0', 'detection_method': 'atr_directional_change', 'exit_reason': 'stop_loss'}"
2023-10-16T16:00:00+00:00,2023-10-23T20:00:00+00:00,30015.0,32916.42926642857,LONG,0.025268470515083335,758.4331425102263,27067.104285714286,32932.89571428571,9.466597589300576,71.79781358532969,WIN,BTCUSDT,4h,QML_ATR_v2.0.0,3e989380,QML_BULLISH,0.1,0.0,,"{'head_price': np.float64(27641.72), 'head_time': '2023-10-16 08:00:00+00:00', 'head_bar_index': 6091, 'left_shoulder_price': np.float64(27980.0), 'left_shoulder_time': '2023-10-16 04:00:00+00:00', 'right_shoulder_price': np.float64(30000.0), 'right_shoulder_time': '2023-10-16 12:00:00+00:00', 'head_depth_atr': np.float64(0.8830597343317613), 'shoulder_diff_pct': np.float64(7.22), 'detector_version': '2.0.0', 'detection_method': 'atr_directional_change', 'exit_reason': 'take_profit'}"
2023-10-24T12:00:00+00:00,2023-11-09T12:00:00+00:00,34893.8382,37457.764605714285,LONG,0.02194120691110327,765.6129238687593,32276.297142857144,37476.502857142856,7.147791294894828,54.72441392488094,WIN,BTCUSDT,4h,QML_ATR_v2.0.0,2c541d60,QML_BULLISH,0.1,0.0,,"{'head_price': np.float64(33706.32), 'head_time': '2023-10-24 04:00:00+00:00', 'head_bar_index': 6138, 'left_shoulder_price': np.float64(35280.0), 'left_shoulder_time': '2023-10-24 00:00:00+00:00', 'right_shoulder_price': np.float64(34876.4), 'right_shoulder_time': '2023-10-24 08:00:00+00:00', 'head_depth_atr': np.float64(1.6506869021074586), 'shoulder_diff_pct': np.float64(1.14), 'detector_version': '2.0.0', 'detection_method': 'atr_directional_change', 'exit_reason': 'take_profit'}"
2023-11-09T16:00:00+00:00,2023-12-04T08:00:00+00:00,37991.22612,41796.09971017856,LONG,0.020296406407776326,771.0853652612473,34127.47178571429,41817.008214285706,9.815137648256988,75.68308998595658,WIN,BTCUSDT,4h,QML_ATR_v2.0.0,c40c77bf,QML_BULLISH,0.1,0.0,,"{'head_price': np.float64(35100.0), 'head_time': '2023-11-08 12:00:00+00:00', 'head_bar_index': 6230, 'left_shoulder_price': np.float64(35888.0), 'left_shoulder_time': '2023-11-07 20:00:00+00:00', 'right_shoulder_price': np.float64(37972.24), 'right_shoulder_time': '2023-11-09 12:00:00+00:00', 'head_depth_atr': np.float64(1.2153889035169398), 'shoulder_diff_pct': np.float64(5.81), 'detector_version': '2.0.0', 'detection_method': 'atr_directional_change', 'exit_reason': 'take_profit'}"
